MachineId,MeasurementId,PumpFailed,SlowStart,SlowEnd
13_2_3,439,True,False,False
7_2_0,440,True,False,False
7_2_1,440,True,False,False
7_2_3,440,True,False,False
0_0_0,441,True,False,False
0_0_2,441,False,False,True
0_1_0,442,False,False,True
0_1_1,442,True,False,False
0_1_2,442,False,False,True
7_2_0,443,True,False,False
7_2_2,443,False,False,True
13_2_1,444,True,False,False
13_2_2,444,True,False,False
13_2_3,444,True,False,False
13_2_3,445,True,False,False
4_0_0,446,False,False,False
4_0_2,446,False,False,False
4_0_3,446,False,False,False
13_2_0,447,True,False,False
13_2_1,447,True,False,False
13_2_3,447,True,False,False
4_0_0,448,True,False,False
4_0_1,448,True,False,False
4_0_2,448,True,False,False
4_0_3,448,True,False,False
13_2_1,449,False,True,False
13_2_2,449,True,False,False
13_2_3,449,True,False,False
3_0_1,450,False,False,True
4_2_3,451,False,False,False
4_0_1,452,False,False,True
0_1_2,453,False,False,True
0_1_3,453,False,False,True
3_0_2,454,False,False,True
13_2_2,455,True,False,False
4_0_0,456,False,True,False
4_0_1,456,False,True,False
4_0_3,456,True,False,False
13_2_0,457,True,False,False
13_2_2,457,True,False,False
13_2_3,457,True,False,False
13_2_1,458,False,True,False
13_2_2,458,True,False,False
3_2_1,459,True,False,False
4_2_0,460,False,False,False
4_2_2,460,False,False,False
4_2_3,460,False,False,False
0_1_0,461,False,False,True
0_1_1,461,True,False,False
0_1_3,461,True,False,False
3_2_1,462,True,False,False
0_2_0,463,False,False,True
0_2_1,463,False,False,True
0_2_2,463,False,False,False
0_2_0,464,False,False,True
4_2_0,465,False,False,False
4_2_1,465,False,False,False
4_2_2,465,True,False,False
4_2_3,465,False,False,False
0_2_0,466,False,False,True
4_2_0,467,True,False,False
4_2_1,467,True,False,False
4_2_2,467,True,False,False
0_2_3,468,True,False,False
0_2_1,469,False,False,False
0_2_2,469,False,True,False
13_2_1,470,True,False,False
13_2_2,470,False,True,False
13_2_3,470,True,False,False
13_2_0,471,True,False,False
0_2_0,472,False,False,True
13_2_1,473,True,False,False
13_2_3,473,True,False,False
13_2_1,474,True,False,False
13_2_1,475,True,False,False
13_2_3,475,True,False,False
0_0_0,476,False,False,False
0_0_1,476,False,False,True
13_2_0,477,True,False,False
13_2_1,477,False,True,False
0_0_0,478,False,False,False
0_0_1,478,False,False,True
13_2_0,479,True,False,False
4_1_0,480,False,True,False
4_1_1,480,True,False,False
4_1_2,480,False,False,False
4_1_3,480,False,False,False
13_2_0,481,True,False,False
13_2_1,481,True,False,False
13_2_2,481,True,False,False
13_2_3,481,True,False,False
4_1_0,482,False,False,False
4_1_1,482,False,False,False
4_1_2,482,False,False,False
4_1_3,482,True,False,False
4_1_3,483,True,False,False
0_2_0,484,False,False,False
13_2_1,485,True,False,False
13_2_2,485,False,True,False
13_2_3,485,True,False,False
0_1_1,486,False,False,True
0_1_2,486,False,False,True
0_0_0,487,False,False,False
0_0_1,487,False,False,True
0_0_2,487,False,False,True
0_2_1,488,False,False,False
0_2_3,488,False,False,False
4_0_1,489,False,False,True
4_0_0,490,True,False,False
4_0_2,490,False,False,False
4_0_3,490,False,False,False
3_2_0,491,False,,
4_0_1,492,False,False,False
4_0_3,492,False,False,False
0_2_1,493,False,False,False
0_2_3,493,False,False,False
3_2_0,494,False,,
3_2_1,494,True,,
3_2_3,494,False,,
4_0_0,495,False,False,True
4_0_2,495,False,True,False
9_3_0,-1,,,
9_3_1,-1,,,
9_3_2,-1,,,
9_3_3,-1,,,
3_0_0,496,False,False,False
3_0_1,496,True,False,False
3_0_2,496,False,False,False
3_0_3,496,False,False,False
0_0_1,497,False,False,True
0_0_3,497,False,False,True
4_2_0,498,False,False,False
4_2_2,498,False,False,False
3_1_0,499,False,False,True
3_1_1,499,True,False,False
3_1_2,499,True,False,False
4_2_0,500,True,False,False
4_2_1,500,False,False,False
4_2_2,500,False,False,False
4_2_3,500,False,False,False
3_2_1,501,True,,
3_2_2,501,True,,
3_2_3,501,False,,
0_2_1,502,False,False,False
0_2_3,502,False,False,False
9_3_0,503,False,False,False
9_3_1,503,True,False,False
9_3_2,503,False,False,False
9_3_3,503,False,False,False
3_2_0,504,False,,
3_2_2,504,True,,
9_3_0,505,False,False,False
9_3_2,505,False,False,False
9_3_3,505,False,False,False
9_3_0,506,False,False,False
9_3_1,506,True,False,False
9_3_2,506,True,False,False
9_3_3,506,False,False,False
0_0_0,507,False,False,True
0_0_2,507,False,False,False
0_0_3,507,True,False,False
0_1_0,508,False,False,False
0_1_2,508,False,False,False
0_1_3,508,True,False,False
3_0_1,509,True,,
3_0_2,509,False,,
3_0_3,510,True,,
3_0_0,511,False,,
3_0_1,511,True,,
0_2_2,512,False,False,True
9_3_0,513,False,False,False
9_3_0,514,False,False,False
9_3_1,514,False,False,False
9_3_2,514,True,False,False
9_3_3,514,False,False,False
4_2_1,515,False,False,False
4_2_2,515,False,False,False
4_2_3,515,False,False,False
4_2_0,516,False,False,True
4_2_2,516,False,False,False
0_0_0,517,False,False,True
0_0_2,517,False,False,False
3_0_0,518,False,False,True
4_2_0,519,False,True,False
4_2_2,519,False,False,False
4_2_3,519,False,False,False
0_1_0,520,True,,
0_1_1,520,True,,
0_1_2,520,False,,
0_1_3,520,True,,
0_1_1,521,True,,
0_1_3,521,True,,
0_1_0,522,True,,
0_1_1,522,True,,
0_1_3,522,False,,
1_2_0,523,True,False,False
1_2_1,523,True,False,False
1_2_3,523,False,True,False
0_1_0,524,True,,
0_1_1,524,False,,
0_1_2,525,True,,
0_1_3,525,True,,
0_1_3,526,True,,
0_1_3,527,True,,
0_1_0,528,True,,
0_1_1,528,True,,
9_4_0,529,False,False,False
9_4_1,529,False,False,False
9_4_2,-1,,,
9_4_3,-1,,,
1_2_1,530,True,False,False
1_2_2,530,False,True,False
9_4_0,-1,,,
9_4_1,531,False,False,False
9_4_3,531,False,False,False
3_2_1,532,True,,
3_2_2,532,False,,
1_2_3,533,False,False,True
0_1_1,534,False,,
0_1_3,534,True,,
0_1_0,535,True,,
0_1_2,535,True,,
0_1_3,535,False,,
0_1_0,536,True,,
0_1_2,536,True,,
0_1_2,537,True,,
0_1_0,538,False,False,False
0_1_2,538,False,False,False
0_1_3,538,False,False,False
9_4_0,539,False,False,False
9_4_1,539,False,True,False
9_4_3,539,False,False,False
0_1_1,540,True,,
0_1_3,541,True,,
3_2_0,542,True,,
3_2_1,542,False,,
3_2_2,542,True,,
3_2_3,542,True,,
3_2_1,543,False,True,False
0_2_0,544,True,False,False
0_2_1,544,False,False,False
3_2_0,545,True,False,False
3_2_1,545,False,,
4_0_0,546,False,False,True
4_0_2,546,False,False,False
1_0_0,547,False,True,False
1_0_1,547,False,True,False
3_2_0,548,True,,
3_2_1,548,False,,
3_2_2,548,True,,
3_2_3,548,False,,
4_0_0,549,False,False,True
4_0_2,549,False,False,False
9_3_1,550,True,False,False
9_3_2,550,False,False,False
9_3_3,550,False,False,False
1_0_0,551,False,True,False
1_0_2,551,True,False,False
3_0_0,552,True,False,False
3_0_3,552,False,False,False
1_0_0,553,True,False,False
1_0_2,553,True,False,False
0_0_2,554,False,False,True
0_0_3,554,False,False,True
0_0_1,555,False,False,True
0_0_2,555,False,False,True
9_4_0,556,False,False,False
9_4_1,556,False,False,False
9_4_2,556,False,False,False
9_4_3,556,True,False,False
3_2_0,557,False,,
3_2_1,557,False,,
3_2_2,557,True,,
9_4_0,558,False,False,False
9_4_1,558,True,False,False
9_4_2,558,False,False,False
9_4_3,558,False,True,False
3_2_2,559,True,,
3_2_3,559,False,,
1_0_0,560,False,False,False
1_0_1,560,False,False,True
1_0_2,560,True,False,False
3_2_1,561,True,,
3_2_3,561,False,,
0_1_0,562,False,False,True
0_1_1,562,False,False,True
4_2_0,563,False,False,False
4_2_1,563,False,False,False
4_2_2,563,True,False,False
4_2_3,563,False,False,False
4_0_1,564,False,False,True
4_0_0,565,False,False,True
4_0_1,565,False,False,True
3_1_0,566,True,,
3_1_2,566,False,,
3_1_0,567,True,,
3_1_1,567,False,,
3_1_3,567,False,,
1_0_0,568,True,False,False
1_0_1,568,False,False,True
1_0_2,568,False,False,False
1_0_3,568,False,False,True
4_2_0,569,False,False,False
4_2_1,569,False,False,True
4_2_2,569,True,False,False
4_2_3,569,False,False,True
1_0_0,570,False,True,False
3_1_1,571,True,,
9_3_0,572,False,False,False
9_3_1,572,False,False,False
9_3_2,572,True,False,False
9_3_3,572,False,False,False
3_1_1,573,True,,
1_0_0,574,False,False,False
1_0_2,574,False,False,False
9_3_0,575,False,False,False
9_3_2,575,False,False,False
9_3_3,575,False,False,False
3_1_3,576,True,,
3_1_0,577,True,,
3_1_1,577,True,,
3_1_0,578,True,,
3_1_2,578,True,,
4_0_2,579,False,False,False
4_0_3,579,False,False,True
3_1_2,580,False,,
3_1_3,581,True,,
3_1_3,582,True,,
3_1_0,583,True,,
3_1_1,583,True,,
3_1_3,583,False,,
1_2_0,584,True,False,False
1_2_2,584,True,False,False
1_2_3,584,False,False,True
1_0_1,585,False,False,True
1_0_2,585,False,False,False
1_0_3,585,False,False,True
9_3_0,586,True,False,False
9_3_1,586,True,False,False
9_3_2,586,True,False,False
9_3_3,586,True,False,False
3_2_1,587,False,,
3_2_2,587,False,,
3_2_0,588,True,,
3_2_1,589,False,,
3_2_2,589,True,,
3_2_3,589,False,,
3_2_1,590,False,,
3_2_2,590,True,,
3_2_3,590,False,,
4_2_1,591,False,False,True
3_2_0,592,False,,
3_2_1,592,True,,
3_2_2,592,False,,
3_2_2,593,False,True,False
3_2_3,593,False,,
3_1_1,594,True,,
3_1_2,594,True,,
3_1_3,594,True,,
9_3_0,595,False,False,False
9_3_2,595,False,False,False
9_3_3,595,False,False,False
3_1_0,596,True,,
3_1_2,596,False,,
3_1_3,596,False,,
3_2_0,597,False,False,False
3_2_1,597,True,False,False
3_2_2,597,True,False,False
3_2_3,597,False,False,False
3_1_0,598,True,,
3_1_2,598,False,,
3_0_2,599,False,False,False
3_0_3,599,False,False,False
3_1_2,600,True,,
0_2_0,601,False,False,False
0_2_1,601,True,False,False
0_2_2,601,False,False,True
0_2_3,601,False,False,False
0_2_1,602,False,False,False
0_2_3,602,True,False,False
4_0_0,603,False,False,True
4_0_2,603,False,False,True
4_0_3,603,False,False,False
3_1_1,604,False,,
4_0_0,605,True,False,False
4_0_2,605,False,False,False
4_0_3,605,False,False,False
3_0_0,606,False,,
3_0_2,606,False,,
4_0_0,607,False,False,True
4_0_2,607,False,False,True
4_0_3,607,False,False,False
4_0_1,608,False,False,True
4_0_2,608,False,False,True
3_0_0,609,False,,
3_0_3,609,True,,
3_0_1,610,False,,
3_0_2,610,False,,
4_2_0,611,False,False,False
4_2_1,611,True,False,False
4_2_2,611,False,True,False
4_2_3,611,False,False,False
3_0_0,612,False,True,False
3_0_2,612,False,True,False
3_0_3,612,False,True,False
4_2_0,613,False,True,False
4_2_1,613,True,False,False
4_2_2,613,False,True,False
4_2_3,613,True,False,False
0_2_0,614,False,False,False
0_2_1,614,True,False,False
0_2_3,614,False,True,False
3_0_1,615,True,,
3_0_2,615,True,,
3_0_3,615,True,,
4_2_1,616,True,False,False
4_2_3,616,True,False,False
3_0_1,617,True,False,False
3_0_3,617,True,,
3_0_1,618,False,,
3_0_3,618,False,,
4_0_0,619,False,False,True
4_0_2,619,False,False,True
4_0_3,619,False,False,True
3_0_0,620,True,,
3_0_2,620,True,,
3_0_0,621,True,,
3_0_1,621,True,,
3_0_2,621,False,,
0_2_1,622,True,False,False
0_2_3,622,False,True,False
3_1_0,623,True,,
3_1_3,623,False,,
1_2_1,624,False,True,False
1_2_2,624,False,True,False
9_3_0,625,False,False,False
9_3_2,625,False,False,False
9_3_3,625,False,False,False
3_1_1,626,True,,
3_1_0,627,True,,
3_1_1,627,False,,
9_3_0,628,False,False,False
9_3_1,628,False,False,False
9_3_2,628,True,False,False
9_3_3,628,True,False,False
4_0_0,629,False,False,False
4_0_2,629,False,False,True
4_0_3,629,False,False,False
4_0_1,630,False,False,False
4_0_3,630,False,False,False
3_1_3,631,True,,
3_0_0,632,False,,
3_0_2,632,True,,
9_3_0,633,False,False,False
9_3_1,633,False,False,False
9_3_3,633,False,False,False
4_2_0,634,True,False,False
4_2_2,634,False,True,False
4_2_3,634,False,False,False
9_4_0,635,False,False,False
9_4_1,-1,,,
0_1_2,636,False,,
0_1_0,637,False,,
0_1_1,637,True,,
0_1_2,637,False,,
0_1_3,637,False,,
4_2_1,638,False,True,False
4_2_3,638,False,False,False
0_1_0,639,False,False,False
0_1_1,639,True,False,False
0_1_3,639,True,False,False
0_1_2,640,False,False,True
4_0_0,641,False,True,False
4_0_1,641,True,False,False
4_2_0,642,True,False,False
4_2_1,642,True,False,False
4_2_2,642,False,False,False
4_2_3,642,False,True,False
0_0_1,643,False,False,True
0_1_0,644,False,False,True
0_1_1,644,True,False,False
0_1_2,644,False,False,False
0_1_3,644,True,False,False
4_2_0,645,True,False,False
4_2_1,645,False,True,False
4_2_2,645,False,False,False
4_2_3,645,True,False,False
9_4_0,646,False,False,False
9_4_1,646,False,False,False
9_4_2,646,False,False,False
9_4_3,646,True,False,False
1_2_0,647,False,True,False
1_2_2,647,False,True,False
0_1_0,648,False,True,False
0_1_1,648,True,False,False
0_1_2,648,False,False,True
0_1_3,648,False,False,False
0_1_2,649,False,False,True
0_1_3,649,False,False,True
9_4_1,650,False,True,False
9_4_2,650,True,False,False
9_4_3,650,False,True,False
0_1_0,651,False,,
0_1_2,651,False,,
0_1_3,651,False,,
1_2_1,652,False,True,False
9_4_0,653,False,False,False
9_4_1,653,False,False,False
9_4_2,653,True,False,False
9_4_3,653,False,False,False
0_1_1,654,False,False,True
0_1_3,654,False,False,True
0_1_0,655,False,,
0_1_1,655,False,,
0_1_2,655,False,,
0_1_3,655,True,,
0_1_0,656,True,,
0_1_1,656,True,,
0_1_2,656,True,,
0_0_0,657,False,False,False
0_0_1,657,True,False,False
0_0_2,657,False,False,True
0_0_3,657,True,False,False
9_4_0,658,False,False,False
9_4_1,658,False,False,False
9_4_2,658,True,False,False
9_4_3,658,False,False,False
9_4_0,659,False,False,False
9_4_1,659,False,False,False
9_4_2,659,True,False,False
9_4_3,659,False,False,False
0_2_0,660,False,False,False
0_2_1,660,False,False,False
0_2_3,660,False,False,False
4_0_0,661,False,False,False
4_0_1,661,False,False,False
4_0_3,661,False,False,False
0_0_1,662,False,False,True
0_0_3,662,False,False,True
0_1_0,663,False,,
0_1_2,663,False,,
0_1_3,663,False,,
9_4_0,664,False,False,True
9_4_1,664,False,False,True
9_4_3,664,False,False,False
9_4_0,665,False,False,False
9_4_1,665,False,False,False
9_4_2,665,True,False,False
9_4_3,665,False,False,False
0_1_0,666,False,,
0_1_1,666,True,,
0_1_2,666,False,,
0_1_3,666,False,,
0_0_0,667,False,False,True
0_0_1,667,False,False,True
0_1_0,668,False,False,True
0_1_2,668,False,False,True
0_1_3,668,False,False,True
3_1_0,669,False,False,False
3_1_2,669,True,False,False
3_1_3,669,False,False,True
0_2_2,670,False,False,False
0_2_3,670,False,False,False
0_0_0,671,False,,
0_0_1,671,True,,
0_0_2,671,True,,
0_0_3,671,True,,
0_2_0,672,False,False,False
0_2_1,672,False,False,False
0_2_2,672,False,False,True
0_2_0,673,False,False,True
9_4_0,674,False,False,False
9_4_1,674,False,False,False
9_4_2,674,False,False,False
0_0_0,675,False,,
0_0_1,675,False,,
0_0_2,675,False,,
0_0_0,676,False,False,True
0_0_1,676,True,False,False
9_4_0,677,False,False,False
9_4_1,677,True,False,False
9_4_3,677,False,False,False
3_0_2,678,True,False,False
3_0_3,678,False,False,True
4_0_2,679,False,False,True
1_0_0,680,False,True,False
1_0_1,680,True,False,False
1_0_2,680,False,False,False
1_0_0,681,True,False,False
1_0_1,681,False,False,True
1_0_2,681,True,False,False
4_0_0,682,False,True,False
4_0_1,682,False,False,False
4_0_2,682,True,False,False
4_0_3,682,False,False,False
1_0_0,683,False,False,False
1_0_1,683,False,False,True
3_0_0,684,False,False,False
3_0_2,684,True,False,False
3_0_3,684,True,False,False
3_0_1,685,True,False,False
3_0_2,685,False,False,False
3_0_3,685,True,False,False
4_2_0,686,False,True,False
4_2_1,686,False,False,False
4_2_2,686,True,False,False
4_2_3,686,False,False,False
4_2_0,687,True,False,False
4_2_1,687,False,False,False
4_2_2,687,True,False,False
4_2_3,687,False,False,False
9_4_0,688,False,False,False
9_4_1,688,False,False,False
9_4_2,688,False,False,False
0_1_0,689,False,False,False
9_4_0,690,False,False,False
9_4_1,690,True,False,False
9_4_2,690,False,False,False
9_4_3,690,False,False,False
0_1_0,691,False,False,True
0_2_0,692,False,False,True
0_2_2,692,False,False,True
0_0_2,693,False,False,True
0_0_3,693,False,False,True
0_2_0,694,False,False,True
0_2_1,694,False,False,True
0_2_2,694,False,False,True
9_4_0,695,False,True,False
9_4_1,695,False,False,False
9_4_2,695,False,True,False
9_4_3,695,True,False,False
0_2_0,696,True,False,False
0_2_1,696,True,False,False
0_2_3,696,True,False,False
9_4_0,697,True,False,False
9_4_2,697,True,False,False
9_4_3,697,True,False,False
0_0_0,698,False,False,True
0_0_2,698,False,False,True
0_0_3,698,False,False,True
0_0_0,699,False,False,False
0_0_1,699,True,False,False
0_0_2,699,False,False,True
0_0_3,699,True,False,False
0_0_2,700,False,False,True
4_2_0,701,False,False,False
4_2_2,701,False,False,False
4_2_1,702,True,False,False
4_2_2,702,False,False,False
4_2_3,702,True,False,False
4_0_0,703,True,False,False
4_0_1,703,True,False,False
0_2_0,704,True,False,False
0_2_1,704,False,False,False
0_2_3,704,False,False,True
4_0_0,705,False,False,True
4_0_2,705,False,False,True
0_1_0,706,False,,
0_1_1,706,False,,
0_1_2,706,False,,
9_4_1,707,True,False,False
9_4_3,707,True,False,False
1_0_2,708,False,False,False
9_4_0,709,False,False,False
9_4_2,709,True,False,False
9_4_3,709,False,False,False
9_4_0,710,True,False,False
9_4_1,710,True,False,False
9_4_2,710,True,False,False
4_2_1,711,False,False,False
9_4_0,712,False,False,False
9_4_1,712,True,False,False
9_4_2,712,False,False,False
9_4_3,712,False,True,False
0_0_1,713,False,False,True
4_2_0,714,False,False,False
4_2_1,714,False,True,False
4_2_2,714,True,False,False
4_2_0,715,True,False,False
4_2_1,715,False,True,False
4_2_2,715,True,False,False
4_2_3,715,True,False,False
0_0_0,716,False,False,True
0_0_1,716,False,False,True
0_0_2,716,False,False,True
4_0_0,717,False,True,False
4_0_1,717,False,False,False
4_0_2,717,True,False,False
4_0_3,717,False,False,False
4_0_0,718,True,False,False
4_0_2,718,True,False,False
0_1_0,719,False,,
0_1_1,719,False,,
0_1_2,719,True,,
0_1_3,719,True,,
0_0_1,720,True,,
0_0_1,721,True,,
0_0_3,721,True,,
0_0_1,722,True,,
0_0_2,722,True,,
0_0_3,722,True,,
0_0_3,723,True,,
0_1_0,724,True,,
0_1_2,725,True,,
0_1_0,726,True,,
0_1_2,726,False,,
0_1_3,726,True,,
0_1_1,727,True,,
0_1_3,727,False,,
0_1_3,728,True,,
0_1_3,729,True,,
0_0_2,730,True,,
0_0_3,730,True,,
0_0_0,731,True,,
0_0_1,731,True,,
0_0_2,731,True,,
0_0_3,731,True,,
4_2_1,732,False,False,True
4_2_0,733,True,False,False
4_2_1,733,False,False,False
4_2_2,733,True,False,False
4_2_3,733,False,False,False
0_0_2,734,True,,
0_0_0,735,True,,
0_0_1,735,True,,
0_0_2,735,True,,
0_0_3,735,True,,
0_0_1,736,True,,
0_0_3,736,True,,
9_4_0,737,False,False,False
9_4_1,737,True,False,False
9_4_2,737,False,False,False
9_4_3,737,False,False,False
0_0_0,738,False,False,True
0_0_2,738,False,False,True
0_2_1,739,False,True,False
0_2_3,739,False,False,True
4_2_0,740,False,True,False
4_2_2,740,False,False,False
4_2_3,740,False,False,False
1_0_0,741,False,True,False
1_0_1,741,False,True,False
1_0_2,741,False,True,False
4_2_0,742,False,False,True
4_2_1,742,False,False,True
3_0_0,743,False,False,False
3_0_1,743,False,False,False
4_2_1,744,False,True,False
4_2_2,744,True,False,False
4_2_3,744,False,False,False
4_2_1,745,False,False,True
4_2_2,745,False,False,True
3_0_0,746,False,False,False
3_0_2,746,False,False,False
3_0_3,746,False,False,False
0_1_0,747,False,False,True
0_0_1,748,False,False,True
0_0_3,748,False,False,True
0_0_0,749,False,False,False
0_0_1,749,False,False,False
0_0_2,749,False,False,False
1_0_2,750,True,False,False
4_0_0,751,False,False,True
9_4_0,752,True,False,False
9_4_1,752,True,False,False
9_4_2,752,True,False,False
9_4_3,752,False,False,False
0_1_2,753,False,,
0_1_3,753,False,,
1_0_2,754,False,False,False
4_0_0,755,False,False,False
4_0_1,755,False,False,False
4_0_3,755,False,False,True
9_4_0,756,True,False,False
9_4_1,756,True,False,False
9_4_2,756,True,False,False
9_4_3,756,False,False,False
0_1_0,757,False,False,True
0_1_1,757,False,False,True
0_1_2,757,False,False,True
9_4_0,758,False,False,False
9_4_1,758,False,False,False
9_4_2,758,False,False,False
9_4_3,758,True,False,False
9_4_0,759,True,False,False
9_4_1,759,True,False,False
9_4_2,759,True,False,False
9_4_3,759,False,True,False
0_0_2,760,False,False,False
4_2_0,761,False,True,False
4_2_2,761,True,False,False
4_2_3,761,False,True,False
0_1_2,762,False,False,False
0_1_0,763,False,,
0_1_2,763,False,,
0_1_0,764,False,False,True
0_1_0,765,False,,
0_1_0,766,False,,
0_1_1,766,False,,
0_1_3,766,False,,
0_2_0,767,False,False,True
0_2_1,767,False,False,False
0_2_3,767,False,False,False
9_4_0,768,False,False,False
9_4_1,768,False,False,False
9_4_2,768,True,False,False
9_4_3,768,True,False,False
0_2_0,769,False,False,True
0_2_1,769,True,False,False
0_2_2,769,False,False,False
0_2_0,770,False,False,True
0_2_1,770,False,False,True
0_2_2,770,False,False,True
0_1_0,771,True,,
0_1_1,771,True,,
0_1_2,771,True,,
0_1_3,771,True,,
3_2_2,772,True,,
3_2_3,772,False,,
4_3_2,773,True,False,False
4_3_2,774,True,False,False
4_3_3,774,True,False,False
0_2_0,775,False,False,True
0_2_1,775,False,False,False
0_2_2,775,False,False,False
0_2_2,776,False,False,False
0_2_1,777,False,False,True
4_1_1,778,False,False,True
4_1_3,778,True,False,False
9_1_0,779,True,False,False
9_1_1,-1,,,
9_1_2,779,True,False,False
9_1_3,779,True,False,False
4_3_1,780,False,False,False
4_3_2,780,False,False,True
4_3_3,780,False,False,False
4_1_1,781,False,False,False
0_2_0,782,False,False,True
0_2_2,782,False,False,False
